time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.024634193864737766,0.08773348842808566,11.455333932772845,0.02735676251889263,0.027458990298526054,0.0,-0.11138245730221434,0.23132267549114396,2.3488068032045026,-0.03629111775660448,0.037065340048028896,0.0,439.424136035253,438.93177770699987,437.3480158830695,435.01256648190355
1.2600000000000007,-0.03184540677325014,0.1021235038630899,11.59754297408206,0.02610727941685731,0.029692720275715345,0.0,-0.1291974845215598,0.24819030012172913,2.391402730446302,-0.0005438553371891613,0.03755375210437635,0.0,424.65910151654253,424.7017134428116,421.6613695167546,424.73800371555654
1.3200000000000007,-0.04025236291601622,0.11758110236800233,11.745107291405903,0.02618178869478438,0.031959778683047446,0.0,-0.15126836100055133,0.26705644683921753,2.5271071165965378,0.0045935204111282575,0.03824136489851996,0.0,453.1036947277182,453.1596211629867,454.1090178047389,454.52089349645087
1.3800000000000008,-0.05013116783668136,0.1342534005757326,11.90383901088248,0.02700860440731745,0.03424868675037551,0.0,-0.17828782525757314,0.28874386596052504,2.763394018164881,0.027703128210565593,0.03796206880747039,0.0,484.19935147190057,484.1789125321678,483.4465398335585,485.18453144257535
1.4400000000000008,-0.061533855924322624,0.15213194573969205,12.07230470623198,0.029169287623500573,0.03609526025484655,0.0,-0.20200809182038748,0.30739587163767723,2.851894453651731,0.04888566363544503,0.009796986580722337,0.0,442.60973665034396,440.28595455151685,439.36475388921514,441.1180118305878
1.5000000000000009,-0.07443797393359729,0.17121600614115473,12.247377226260003,0.031912626082719164,0.03645286265535663,0.0,-0.22816958909327906,0.3290321235527864,2.9835045483542335,0.03849866428083172,-0.0031004386674509214,0.0,454.57018303555725,453.53539455660274,455.9181211330738,455.08862375533755
1.560000000000001,-0.08886862878772672,0.191612462410279,12.429023118991633,0.03447616045635549,0.03637140488917723,0.0,-0.2528314846032163,0.35108611938530104,3.0711133494929714,0.05006278486108222,0.0019183532798817656,0.0,441.5804460664475,441.99429538659257,441.3728020535455,442.3271749867588
1.620000000000001,-0.10484854973315523,0.21345241725780506,12.617812980628251,0.037244693144213414,0.03589257431260506,0.0,-0.2798251645806957,0.37721389965619234,3.2214508600334435,0.036848713647039726,-0.05203034354091244,0.0,464.62989196796264,460.38074747930546,461.4725867037401,460.42947969953536
1.680000000000001,-0.1223596351153546,0.2368504236995801,12.813821343179775,0.03964859089230721,0.03256075112873358,0.0,-0.3035469531613504,0.40294132828944895,3.3118998528568055,0.04582451597097842,-0.06365305959417455,0.0,444.53081766835305,443.5752194450177,443.87857463371597,444.6153955849795
1.740000000000001,-0.14117390720533946,0.26177990478368385,13.0136881154523,0.042655684295133334,0.02862701019470837,0.0,-0.32323436831505037,0.42830394594177684,3.35020950071106,0.05755598559204076,-0.06968182090355736,0.0,427.36506641175095,426.8474830992601,428.41698599702875,429.41500781089786
1.8000000000000012,-0.16119034509692617,0.2884384642299797,13.219270596712013,0.04664856984967436,0.02472356074640647,0.0,-0.3435281240536129,0.4607066880963833,3.502073175329816,0.08023778024291736,-0.05712654211702982,0.0,462.9421488251093,463.92605381357686,463.374020898947,465.15667435297917
1.8600000000000012,-0.18223751841160166,0.316931517561922,13.42967948835142,0.05204155405647626,0.021152667372703604,0.0,-0.35773633544766575,0.48951565585894463,3.5115055579778574,0.1043267792730513,-0.06477708351671532,0.0,419.94440030224547,419.27746856011646,418.94511039673756,421.04153485169854
1.9200000000000013,-0.20412284247407633,0.34738444767521104,13.643102882394084,0.058313964162127974,0.017683097583569563,0.0,-0.3714035866798981,0.5261961534814494,3.6022882214351566,0.10496321564021954,-0.0466636564422779,0.0,444.8727125241585,446.3510466661293,446.75047267855706,446.8118361769403
1.9800000000000013,-0.22673482332236108,0.38007282487389826,13.860400232025627,0.0647167943904563,0.015133414586649074,0.0,-0.38208142321288574,0.5639972445871667,3.6407913298975987,0.11000072153183868,-0.03524550457081788,0.0,429.31291560516996,430.27961192135723,430.3928510153034,430.829389277764
2.0400000000000014,-0.2499472743270163,0.4151747524617236,14.080360317141714,0.07183503763804922,0.012797730356540526,0.0,-0.3914567973724309,0.6067065776176742,3.6909947103093503,0.1319002157860692,-0.047553456795706696,0.0,434.65811637889175,433.6245221126045,433.65944482252894,435.507890306055
2.1000000000000014,-0.27365543075263116,0.4528570851092911,14.3016508208614,0.08020532011607884,0.01057885633259481,0.0,-0.39860271522808766,0.6500756723044767,3.6853069256125126,0.15149808402632076,-0.021498453865183738,0.0,414.8100020751382,417.09101151143574,416.09970044053813,417.8311137607335
2.1600000000000015,-0.2978235477924,0.4938022435979428,14.52882013646339,0.08926168493498299,0.009774976922528822,0.0,-0.4068768670531425,0.7157647180777231,3.8862247065581137,0.149799441269525,-0.0007759996835172665,0.0,479.4083907948658,480.9805224746464,482.0743976203592,481.96551834918876
2.2200000000000015,-0.3224967393998449,0.5391118151336212,14.77031528986782,0.09770761240762038,0.00993785199682673,0.0,-0.41556227521220307,0.795593848491088,4.162503145566014,0.10854597053188678,0.008913828857890502,0.0,504.4498607644437,505.14907340057306,504.9025782035743,501.9322328886804
2.2800000000000016,-0.3476405370708322,0.5888518602394223,15.022668963014155,0.10385717284504459,0.010500978815326967,0.0,-0.42261645132111153,0.8630045281056379,4.248868251247451,0.08625873238526528,0.010312393240433098,0.0,449.49273704981044,449.60594802436276,452.18201473603585,450.3915979897209
2.3400000000000016,-0.37325721165049075,0.6431257254783085,15.283716595275884,0.1090309175375328,0.011251747602288198,0.0,-0.4313455391108821,0.9466380262045015,4.451839569296964,0.08616974410508435,0.01658565891075563,0.0,485.7868461530245,486.2569223971489,486.51678325784616,486.5155482310645
2.4000000000000017,-0.3993727396582367,0.7021126503163058,15.553063053610705,0.11460825926578533,0.012284636755500067,0.0,-0.43926866815913723,1.0200779909511215,4.525979844608479,0.1038994768941905,0.018444279573081226,0.0,449.4330874469812,449.58363896438294,448.3907347197108,449.8359851287277
2.4600000000000017,-0.4259557796950513,0.7653512583553591,15.824544472690247,0.1205484470197371,0.013148375556339964,0.0,-0.446920113949832,1.0883938305525371,4.523303058059063,0.086775925855098,0.004731730012979852,0.0,426.1525471196852,424.9785663406061,426.05067626488085,424.5927074889129
2.520000000000002,-0.45297965401521667,0.8325031862100657,16.093518214423817,0.12599882186537936,0.013433672086071269,0.0,-0.4539019922314551,1.150429413641184,4.442717229069107,0.09792558149168153,0.0048013281621049,0.0,399.3648859527113,399.37115124539696,398.150608586615,399.17742835704246
2.580000000000002,-0.48050868806748565,0.9042229938751724,16.363620434235862,0.13166389070159035,0.014085890298414228,0.0,-0.4637780057544985,1.2407564454992526,4.560086936479507,0.08627736948452706,0.020859455673576145,0.0,462.7508247514711,464.013183900421,463.6734443959871,462.76446656980795
2.640000000000002,-0.5086648411455879,0.9816354758238734,16.64193588001467,0.1366242311676844,0.015292088025841366,0.0,-0.47488733460134236,1.3401112225359582,4.716310864530074,0.07426486880860224,0.01854651922948149,0.0,475.33941712146725,475.1620619919281,477.60644085841125,476.6942816608444
2.700000000000002,-0.5374685781376155,1.0647112872610833,16.926691293907314,0.14166974650540531,0.01623432004785208,0.0,-0.48533308594324404,1.4294830229453521,4.775157297848363,0.09874258275795719,0.009307501592516431,0.0,448.85995918696085,448.10935606766515,446.58046676832635,448.57838814029094
2.760000000000002,-0.5669982952408129,1.1539573991479455,17.219893068890887,0.14718401565585992,0.01750449717227376,0.0,-0.4990932669798415,1.545912811622857,4.997086237323161,0.07250285912773255,0.038021704093990215,0.0,497.1008472556906,499.2007323411014,498.04820738520016,496.13103518385446
